550,,IMPROVEPC,,,,
550,,ENEMYARMY,0,0,,
552,PosCmp,COMMANDER,0,0,0,2
552,,PC,0,4,,
552,,ENEMYARMY,0,0,,
552,,LAND,0,,,
552,,RANK,0,0,30,1
555,CreCmp,PC,0,4,,
555,,LAND,0,,,
555,,ENEMYARMY,0,0,,
555,,RANK,0,2,30,1
560,AbanCmp,PC,0,0,,
560,,PCSIZE,0,1,,
565,ReduPop,PC,0,0,,
565,,PCSIZE,0,10,,
580,SprdRum,NONE,,,,
585,Uncover,NONE,,,,
600,CntrEsp,NONE,,,
605,GrdLoc,PC,0,1,
610,GrdChar,CHARACTER,1,0,1
615,Assass,CHARACTER,1,0,2
615,,HOSTAGE,1,0,
620,Kidnap,CHARACTER,1,0,2
620,,HOSTAGE,1,0,
625,Release,CHARACTER,1,0,1
625,,HOSTAGE,1,1,
630,Rescue,CHARACTER,1,0,1
630,,HOSTAGE,1,1,
630,,LAND,0,,
635,Interr,CHARACTER,1,0,1
635,,HOSTAGE,1,1,
640,Custody,CHARACTER,1,0,1
640,,HOSTAGE,1,1,
645,Imprsn,PC,0,0,,
645,,CHARACTER,1,0,1,
645,,HOSTAGE,1,1,,
650,Execute,CHARACTER,1,0,1,
650,,HOSTAGE,1,1,,
655,RansDmd,CHARACTER,1,0,1,
655,,HOSTAGE,1,1,,
660,RansOff,HOSTAGE,1,1,,
665,SabBrdg,FEATURE,0,1,2,0
670,SabFort,PC,0,2,,
670,,FORT,0,,,
675,SabPort,PC,0,2,,
675,,DOCK,4,,,
680,SabStor,PC,0,2,,
685,StlArt,ARTYNAME,1,,,
690,StlGold,PC,0,2,,
700,ForgtSp,SPELLLIST,1,,,
705,RsrchSp,SPELLREQ,1,,,
705,,PC,0,0,,
710,PrenMgy,PC,0,0,,
725,NamChar,NEWCHAR,3,4,,
728,NamComm,NEWCHAR,0,0,,
731,NamAgen,NEWCHAR,0,1,,
734,NamEmis,NEWCHAR,0,2,,
737,NamMag,NEWCHAR,0,3,,
740,RtrChar,HOSTAGE,0,0,,
745,CreCmpy,COMMANDERNOT,0,0,0,5
745,,LAND,0,,,
745,,SETCOMMAND,0,1,1,
750,DsbCmpy,COMMANDER,0,0,0,4
750,,SETCOMMAND,0,1,0,
755,JnCmpy,COMMANDER,1,0,5,4
755,,COMMANDERNOT,0,0,0,5,,,,
760,LvCmpy,COMMANDERNOT,0,0,0,4,,,,
765,SplArmy,COMMANDER,0,0,0,2,,,,
765,,COMMANDERNOT,1,0,0,5,,,,
765,,LAND,0,,,,,,,
765,,TROOPXFER,0,1,2,3,4,5,6,7
770,HrArmy,COMMANDERNOT,0,0,0,5,,,,
770,,PC,0,0,,,,,,
770,,SIEGENOT,0,0,,,,,,
770,,TROOPRECRUIT,1,2,0,5,,,,
775,DsbArmy,COMMANDER,0,0,0,2,,,,
775,,SETCOMMAND,0,0,0,,,,,
775,,LAND,0,,,,,,,
780,TrComm,COMMANDER,0,0,0,5,,,,
780,,COMMANDERNOT,1,0,0,4,,,,
780,,COMMANDXFER,1,,,,,,,
785,JnArmy,COMMANDER,1,0,0,2
785,,COMMANDERNOT,0,0,0,5
785,,CHARMOVE,0,0,5,
790,LvArmy,LAND,0,,,
790,,COMMANDERNOT,0,0,0,6
790,,CHARMOVE,0,0,3,
792,DropArt,ARTYLIST,2,1,,
794,AnchShp,COMMANDER,0,0,0,1
794,,DOCK,2,,,
796,PickArt,ARTYLIST,3,1,,
798,PickShp,COMMANDER,0,0,0,2
798,,SHIPS,0,1,2,0
805,UsMvArt,ARTIFACT,1,,,
810,MovChar,COMMANDERNOT,0,0,0,5
810,,LAND,0,,,
810,,LAND,1,,,
810,,CHARMOVE,1,12,0,
820,MovCmpy,COMMANDER,0,0,0,4
820,,LAND,0,,,
820,,LAND,1,,,
820,,CHARMOVE,1,12,0,
825,CstMvSp,COMMANDERNOT,0,0,0,5
825,,SPELL,1,,,
825,,LAND,0,,,
825,,LAND,2,,,
830,MovNavy,COMMANDER,0,0,0,1
830,,NAVYMOVE,,,,
840,Stand,COMMANDER,0,0,0,0
850,MovArmy,COMMANDER,0,0,0,7
850,,ARMYMOVE,0,,,
860,ForcMar,COMMANDER,0,0,0,7
860,,ARMYMOVE,1,,,
870,MovJoin,COMMANDER,2,1,0,2
870,,COMMANDERNOT,0,0,0,5
870,,CHARMOVE,1,12,2,
870,,LAND,0,,,
870,,LAND,1,,,
900,FindArt,ARTYFIND,1,,,
905,ScoArmy,LAND,0,,,
905,,ARMYSCOUT,1,2,,
910,ScoArea,LAND,0,,,
915,ScoHex,LAND,0,,,
920,ScoPop,PC,0,1,,
925,Recon,LAND,0,,,
930,ScoChar,LAND,0,,,
935,UsScArt,ARTIFACT,1,,,
940,CstLoSp,SPELL,1,,,
945,UsHiArt,ARTIFACT,1,,,
945,,PC,0,9,,,
947,NatTran,SIEGENOT,0,1,,,
947,,SIEGENOT,1,0,,,
947,,PC,0,0,,,
947,,PC,1,0,,,
947,,PRODUCTINFO,0,1,2,3,1
948,TranCar,SIEGENOT,0,1,,,
948,,SIEGENOT,1,0,,,
948,,SIEGENOT,2,0,,,
948,,PC,0,0,,,
948,,PC,1,0,,,
948,,PC,2,1,,,
948,,PRODUCTINFO,0,2,3,4,0
949,TrOwner,PC,0,7,,,
949,,CHARACTER,1,0,3,,
949,,HOSTAGE,1,0,,,
949,,RANK,1,2,0,0
949,,RANK,0,2,0,0
950,ReloCap,SIEGENOT,0,1,,
950,,SIEGENOT,1,0,,
950,,PC,0,0,,
950,,PC,1,0,,
950,,PCSIZE,1,9,,
990,OneRing,COMMANDERNOT,0,0,0,5
990,,ONERING,,,,
ENDRULES,,,,,,
